,address,business_id,city,is_open,latitude,longitude,name,postal_code,review_count,stars,state,Sunday_Open,Sunday_Close,Monday_Open,Monday_Close,Tuesday_Open,Tuesday_Close,Wednesday_Open,Wednesday_Close,Thursday_Open,Thursday_Close,Friday_Open,Friday_Close,Saturday_Open,Saturday_Close,Noise Level,Attire,Alcohol,Price_Range,Delivery,Outdoor_Seating,Drive-Thru,Good_for_Groups,Has_TV,Caters,Waiter_Service,Good_for_Kids,Accepts_Credit_Cards,Takes_Reservations,Wi_Fi,Happy_Hour,Good_for_Dancing,Smoking,BYOB,Corkage,Take_Out,Coat_Check,Parking_Street,Parking_Valet,Parking_Lot,Parking_Garage,Parking_Validated,Music_DJ,Music_Karaoke,Music_Video,Music_Live,Music_Jukebox,Music_Background_Music,Is_Restaurants,Sandwiches,Fast Food,Nightlife,Pizza,Bars,Mexican,Food,American (Traditional),Burgers,Chinese,Italian,American (New),Breakfast & Brunch,Thai,Indian,Sushi Bars,Korean,Mediterranean,Japanese,Seafood,Middle Eastern,Pakistani,Barbeque,Vietnamese,Asian Fusion,Diners,Greek,Vegetarian
6471,106 King St,Woqed5Fw95J6oEZxIHiBgg,Madison,1,43.07475430979999,-89.3813350797,Morris Ramen,53703,166,4.0,WI,0,0,17,2,17,2,17,2,17,2,17,2,17,2,,,u'full_bar',,,,,,,False,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6472,839 5 Avenue SW,OeHlIu7ybVZLoclcweHImw,Calgary,0,51.048621000000004,-114.08061550000001,The Distillery Public House,T2P 3C8,5,3.5,AB,0,0,17,0,17,0,17,0,17,0,17,2,17,2,,,u'full_bar',,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6473,1960 W Baseline Rd,eEfDS8JjpUOoslhJDIbltA,Mesa,1,33.378843800000006,-111.8772131,Jimmy and Joe's Pizzeria,85202,134,3.0,AZ,10,2,10,2,10,2,10,2,10,2,10,2,10,2,,,u'none',,,,,,,True,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6474,11580 Euclid Ave,3vZ8ECJuiEZIuDv7OQ2NHw,Cleveland,0,41.5093411,-81.60412600000001,McDonald's,44106,5,2.0,OH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,'none',,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6475,25821 N 106th Dr,y57bQ8awjr6yiMVaqvy1Zw,Peoria,1,33.719821200000005,-112.2844119,Logo Pros,85383,5,5.0,AZ,0,0,9,1,9,1,9,1,9,1,9,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6476,829 E Washington Ave,7oG9TB-SFG9Tpo3QvrYIUQ,Madison,1,43.0814961,-89.37369620000001,MadisonTap,53703,16,4.5,WI,16,5,0,0,16,2,16,2,16,2,16,2,16,2,,,u'full_bar',,,,,,,True,,,,,,,,u'outdoor',,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6477,"3061 S Maryland Pkwy, Ste 200",J_8IOyptLn2SYUOcyouHnA,Las Vegas,1,36.134093,-115.1375001,Western Regional Center For Brain & Spine Surgery,89109,3,4.5,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6478,510 Tom Hall St,W29Jme3r1Mx9zkXxMNYm7Q,Fort Mill,1,35.0068276,-80.93419899999999,CVS Pharmacy,29715,7,1.5,SC,10,1,9,2,9,2,9,2,9,2,9,2,9,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6479,201 Marguerite Ave,71hkV-nhiIGlN0agjxzYmA,Wilmerding,1,40.392523499999996,-79.80595290000001,Alfieri Funeral Home,15148,3,2.5,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6480,3560 E Flamingo Rd,XXtXxJIH3k3GZX7_uCdttg,Las Vegas,1,36.1159741,-115.09746480000001,Las Vegas Regional Surgery Center,89121,5,4.0,NV,0,0,7,1,7,1,7,1,7,1,7,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6481,"6430 W Lake Mead Blvd, Ste 155",zhT6PXyerupZzXL-smu-ZQ,Las Vegas,1,36.1963538,-115.2344876,EC Fades,89108,11,4.5,NV,0,0,0,0,10,1,10,1,10,1,10,1,10,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6482,"1500 S Dobson Rd, Ste 200",ZTLozNJJ8gnMmI4PCrcCUA,Mesa,1,33.387391,-111.87628500000001,Cactus Pediatric Orthopaedics,85202,11,4.5,AZ,0,0,8,1,8,1,8,1,8,1,8,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6483,"2800 W Sahara, Ste 1A",Qf7jGtYtl3Y-xIpOxlrAJA,Las Vegas,1,36.1453562,-115.1794209,Brilliant Bridal,89102,126,5.0,NV,12,1,11,1,11,1,10,1,11,1,11,1,10,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6484,400 West Ave,Xxy_KAqKPaeo9sAT7aGIQg,Tallmadge,1,41.1024898,-81.45756800000001,Park Ford,44278,8,3.5,OH,0,0,9,2,9,1,9,1,9,2,9,1,9,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6485,7135 Gilespie St,2NsEac9xCBI05bo5l4yI7Q,Las Vegas,1,36.060089500000004,-115.1641639079,Hertz Rent A Car,89119,479,2.5,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6486,456 N Country Club Dr,-Ix1tCwmfW0fNjAnSWhSRw,Mesa,1,33.4240726,-111.8403001,Graham's Neon,85201,3,5.0,AZ,0,0,8,1,8,1,8,1,8,1,8,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6487,2400 Concord Pkwy S,4EwUq2q0AjB0oLnm8rVllA,Concord,1,35.3813912719,-80.64982742069999,Christy's Nursery & Landscaping,28027,3,3.5,NC,0,0,8,1,8,1,8,1,8,1,8,1,8,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6488,3331 E Tropicana Ave,0G1y7uV7w1D2uziS4Lt_Dw,Las Vegas,1,36.099613500000004,-115.10391329999999,Chapalas Mexican Restaurants,89121,191,3.5,NV,11,0,11,0,11,0,11,0,11,0,11,0,11,0,,,u'full_bar',,,,,,,True,,,,,,,,,,False,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6489,4055 Palos Verdes St.,-A5jntJgFglQ6zwAmOiOMw,Las Vegas,0,36.115628,-115.1511267,Baymont Inn And Suites Las Vegas,89119,55,3.0,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6490,"3303 E Queen Creek Rd, Ste 101",cuCcme3Vl2Itwh1ubs76Uw,Gilbert,1,33.2627332366,-111.7187468815,Dairy Queen,85297,27,2.5,AZ,11,2,10,2,10,2,10,2,10,2,10,2,10,2,,,'none',,,,,,,False,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6491,5300 Spring Mountain Rd,ZPwx7ktiVluGFVg0L05n5A,Las Vegas,1,36.126315000000005,-115.21425900000001,Rincon De Buenos Aires,89146,297,4.5,NV,10,2,9,2,9,2,9,2,9,2,9,2,9,2,,,'beer_and_wine',,,,,,,True,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6492,"3921 E Baseline Rd, Ste 105",i17oJzV5mk9YuncnrQD-LQ,Gilbert,0,33.378210700000004,-111.74752360000001,360 Physical Therapy,85234,3,3.5,AZ,0,0,7,1,7,1,7,1,7,1,7,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6493,5514 Penn Ave,RC7lOpPRVOcAq7tijy7Dwg,Pittsburgh,1,40.463747,-79.9319642,Pistella Beer Distributors,15206,20,4.0,PA,11,1,9,2,9,2,9,2,9,2,9,2,9,2,,,,,,,,,,False,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6494,7440 Mcknight Rd,Fk1F7knItB2d1DTRKPQGNw,Pittsburgh,1,40.54277020000001,-80.01240820000001,Kid To Kid Pittsburgh,15237,8,3.5,PA,12,1,10,2,10,2,10,2,10,2,10,2,10,2,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6495,680 S Mill Ave,vhIJ91MDgUuk4Cr9Kpj1Nw,Tempe,1,33.423975,-111.940351,Jimmy John's,85281,130,3.0,AZ,10,3,10,3,10,3,10,3,10,3,10,4,10,4,,,u'none',,,,,,,True,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6496,6009 W Manzanita Dr,851BjaHB_fBWxTa6NWa1eQ,Glendale,1,33.5556496,-112.1887328,Sunshine Group Homes,85302,4,1.0,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6497,3544 E Southern Ave,ETxUlZ4Tl_6y2xAsxHkYfA,Mesa,1,33.3951596,-111.75438179999999,A&M Corson's AquaValue,85204,11,3.5,AZ,10,1,9,1,9,1,9,1,9,1,9,1,9,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6498,"8245 E Butherus Dr, Ste 109",fqPf5dXSgLXvLPXv3S-Ocw,Scottsdale,1,33.6215174364,-111.9025992801,Desertmotive,85260,11,5.0,AZ,0,0,7,1,7,1,7,1,7,1,7,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6499,1400 S McClintock Dr,cTgTtdw_O-C7VO3oNzGRvg,Tempe,1,33.4131529,-111.90953789999999,Starters Sports Bar and Grill,85281,29,3.5,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,u'full_bar',,,,,,,False,,,,,,,,u'outdoor',,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6500,10703 Park Rd,XPPt-Z9t3LWhsomIpQ-Thw,Charlotte,1,35.090561,-80.867977,Park 51 Cafe,28210,43,3.5,NC,8,1,6,2,6,2,6,2,6,2,6,2,6,2,,,u'none',,,,,,,False,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6501,5720 MacLeod Trl SW,2fKI5SkbqCegwNtI3BK85w,Calgary,1,51.0033696,-114.07049409999999,Spy Store,T2H 0J6,4,2.0,AB,0,0,10,1,10,1,10,1,10,1,10,1,12,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6502,860 Seven Hills Dr,HK9xcIl3A8FpqXgngLx1SA,Henderson,1,35.996741,-115.12297099999999,Haymore Endodontics,89052,5,3.5,NV,0,0,8,1,8,1,8,1,8,1,8,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6503,2055 E Warner Rd,znFUHud_rU-CZoFIag5PTQ,Tempe,1,33.3343526,-111.89932749999998,"Henry & Horne, LLP",85284,6,2.0,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6504,"25355 N Lake Pleasant Pkwy, #105",E6ADmD8pnHrfCqddyiaKXA,Peoria,1,33.7135688,-112.26797420000001,Sprint Store by Connectivity Source,85383,7,3.5,AZ,11,1,10,2,10,2,10,2,10,2,10,2,10,2,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6505,1 W Campbell Ave,-Q2hbULgMgmLlRIOSL0VQQ,Phoenix,1,33.5013188,-112.07501470000001,Pavilions on Central,85013,4,1.0,AZ,10,1,0,0,11,1,9,1,9,1,9,1,9,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6506,730 E Brown Rd,WQAaGMguMmnxQdgMeEFY9g,Mesa,1,33.4361409,-111.815404,Little Caesar's Pizza,85203,12,4.0,AZ,11,2,10,2,10,2,10,2,10,2,10,2,10,2,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6507,6674 Odana Rd,F6TKPHVj5UJyWT_BI5aBjA,Madison,1,43.056999499999996,-89.4949252,Play It Again Sports,53719,5,2.0,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6508,74 Hymus Road,cdGF32D1_kRnsMjLytguoA,Toronto,1,43.72004129999999,-79.284063,Muckish Irish Pub,M1L 4B2,10,4.0,ON,11,2,11,2,11,2,11,2,11,2,11,2,11,2,,,u'full_bar',,,,,,,False,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6509,1924 E Sahara Ave,sUBx5z25pjTYtx_vx2NGtA,Las Vegas,1,36.1446375,-115.1220399,Cesar's Shoe World,89104,3,5.0,NV,0,0,9,1,9,1,9,1,9,1,9,1,9,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6510,3400 Las Vegas Blvd S,tHS01X7Vg-Yk3KVeKAH1vA,Las Vegas,0,36.12125,-115.174074,Sugar Factorys,89109,68,2.5,NV,8,3,8,3,8,3,8,3,8,3,8,3,8,3,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6511,2434 S 24th St,CM5FZwPr43mYFR5ZT595ww,Phoenix,1,33.4245468,-112.0309939,D & L Press,85034,4,3.0,AZ,0,0,8,1,8,1,8,1,8,1,8,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6512,"24 Terminal Way, Ste 324",pteM9PVm-DXgt934QzAwMw,Pittsburgh,1,40.4300658,-79.9966798,Steelcoast Creative,15219,4,4.0,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6513,225 S Stephanie St,ZC3lFfD1wuV_dYr5Y5Mw1A,Henderson,1,36.0190252,-115.04773440000001,Arroyo Grande Apartments,89012,7,2.0,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6514,306 E University Ave,9o8Zie2MHPwJFOkOsXbqPw,Champaign,1,40.11668,-88.235318,U-Haul Moving & Storage at University Ave,61820,22,2.0,IL,9,1,7,1,7,1,7,1,7,1,7,2,7,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6515,"1389 Galleria Dr, Ste 100, Jacobs Medical Associates",txayhdMphipwmHdelcbUPA,Henderson,1,36.07061289999999,-115.0445517,"William R Shoemaker, MD",89014,4,4.0,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6516,"4520 S Hualapai, 109",bB6ZTUWKcpKhNy7_LGCYfA,Las Vegas,0,36.106778399999996,-115.31434909999999,Power Zone,89147,3,5.0,NV,0,0,7,1,7,1,7,1,7,1,7,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6517,1560 S Gilbert Rd,ZvJKuJaz38mcagpFT1kqGw,Mesa,0,33.387809999999995,-111.789002,Francis & Sons Car Wash,85204,6,3.5,AZ,8,1,7,1,7,1,7,1,7,1,7,1,7,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6518,"500 E Aurora Rd, Unit 30",gOK77GQoyQH_gqIGYsBpYg,Macedonia,1,41.313238611399996,-81.5179526202,Officemax,44056,5,3.5,OH,11,1,10,1,8,2,10,1,8,2,8,2,9,2,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6519,3780 E Desert Inn Rd,TfG5mFbCQjtz-P28qFWeIA,Las Vegas,0,36.129630600000006,-115.092579,Jane's Bird's,89121,9,2.5,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6520,5020 McLaughlin Road,kLOip80uvjeo2zAEP0RfYQ,Mississauga,1,43.5972073,-79.66463879999999,Central Auto Pro,L5R 3R8,4,3.0,ON,0,0,8,1,8,1,8,1,8,1,8,1,8,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6521,705 Rue Sainte-Catherine O,id5eLE8tV_ZXbUoTR0TNaA,Montréal,1,45.502466,-73.57130409999999,Burger King,H3B 4G5,5,2.0,QC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6522,400 N Green Valley Pkwy,KjcL7wuKLj0brSv8YuDdzg,Henderson,1,36.026374,-115.08482509999999,Nevada State Bank,89074,7,2.5,NV,0,0,9,1,9,1,9,1,9,1,9,1,10,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6523,"1085 W Queen Creek Rd, Ste 8",iD4q0k0Gy6s-hwvlChMJYw,Chandler,0,33.261025979,-111.86015602200001,Gigi's Cupcakes of Chandler,85248,32,2.5,AZ,0,0,9,1,9,1,9,1,9,1,9,1,9,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6524,2610 Yonge Street,g0xT4wamWc_bgSSIjFvwUw,Toronto,1,43.7150072,-79.40040520000001,Club Monaco North Yonge,M4P 2J4,4,4.0,ON,11,1,10,1,10,1,10,1,10,1,10,1,10,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6525,17 rue Prince Arthur E,7-bLasitoPb6AHGE5WPPdA,Montréal,0,45.5142217,-73.57162240000001,Le 17eme,H2X 1B2,3,2.5,QC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6526,4825 S Fort Apache Rd,Suy2V5n_w8uzsXTdDdtCnA,Las Vegas,1,36.1013505,-115.29832040000001,Boca Do Brasil,89147,121,4.0,NV,12,2,11,2,11,2,11,2,11,2,11,2,11,2,,,u'none',,,,,,,True,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6527,"3500 Las Vegas Blvd S, Ste H5",U6QggDyJndFm-cZk7gKOMg,Las Vegas,1,36.1193215947,-115.1751387119,Kid's Kastle,89109,9,4.0,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6528,34900 Lake Shore Blvd,pbL2-Gej2_lSPXQ-Hn71uA,Eastlake,1,41.6626265,-81.44110490000001,Dubrovnik Garden Restaurant,44095,16,4.0,OH,11,2,11,2,11,2,11,2,11,2,11,2,11,2,,,u'full_bar',,,,,,,True,,,,,,,,,,,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
